Business Name,Status,Address,City/State/Zip,Taxpayer ID,Location #,Permit Begin,Permit End
MOBILELINK CENTRAL TEXAS LLC,INACTIVE,3306 E 29TH ST,"BRYAN, TX 77802",32072819819,00003,04/10/2022,05/31/2025
MOBLEY POOL COMPANY INC,INACTIVE,810 VILLA MARIA ROAD,"BRYAN, TX 77802",17419491547,00001,01/01/1978,07/01/1995
"MOBLEY POOL COMPANY, INC.",ACTIVE,2004 E VILLA MARIA RD,"BRYAN, TX 77802",17419491547,00002,07/01/1995,
MODEL NAILS,INACTIVE,724 E VILLA MARIA RD STE 120,"BRYAN, TX 77802",32093588328,00001,02/10/2024,09/30/2024
MOE MAR BUNKA EMBROIDERY,INACTIVE,4105 KNIGHT BRIDGE LANE,"BRYAN, TX 77802",30115198050,00002,10/01/1992,01/31/1993
MOLE'S LAWN SERVICE,INACTIVE,4900 BROMPTON LN,"BRYAN, TX 77802",32041550628,00001,03/13/2010,08/22/2013
MOLLIE I HATTON,INACTIVE,1209 ESTHER BLVD,"BRYAN, TX 77802",32007901492,00001,01/01/2000,12/25/2004
MOLLY ANN DOVER,INACTIVE,2207 CARTER CREEK,"BRYAN, TX 77802",32007905006,00001,10/27/1980,12/31/1982
MOLLY D'S,INACTIVE,2801 APPLE CREEK CIR,"BRYAN, TX 77802",32007905006,00004,01/01/1989,12/31/1995
MOLLY D'S,INACTIVE,2801 APPLECREEK,"BRYAN, TX 77802",32007905006,00003,08/20/1986,12/30/1987
MOLLY D'S,INACTIVE,2801 APPLE CREEK,"BRYAN, TX 77802",32007905006,00002,01/01/1983,12/31/1983
MOLLY MAIDS OF BCS,ACTIVE,3414 E 29TH ST,"BRYAN, TX 77802",11137423379,00002,04/01/2018,
MOLLY'S DISCOUNT FURNITURE INC,INACTIVE,725 VILLA MARIA STE 403,"BRYAN, TX 77802",17427575414,00002,07/01/1995,12/01/1998
MOLLY'S DISCOUNT FURNITURE INC,INACTIVE,2707 S TEXAS AVE,"BRYAN, TX 77802",17427575414,00001,07/01/1995,08/31/2009
MOLLY'S DISCOUNT FURNTIURE & BEDDING,INACTIVE,825 VILLA MARIA STE 103,"BRYAN, TX 77802",32028884735,00001,05/01/1994,08/31/1995
MONARCH REAL ESTATE SERVICES,INACTIVE,2513 TOWERING OAKS,"BRYAN, TX 77802",30113509761,00002,01/01/1991,03/31/1992
MONITEC SYSTEMS,INACTIVE,3807 OAK HILL DR,"BRYAN, TX 77802",17422327407,00001,05/28/1982,12/31/1998
MONOGRAMING JUST FOR YOU,INACTIVE,4401 CARTER CREEK,"BRYAN, TX 77802",32009077903,00001,07/01/1978,06/30/1980
MONOGRAMS BY C J,INACTIVE,4020 STILLMEADOW,"BRYAN, TX 77802",32028610544,00003,01/01/1986,09/16/1986
MONTELONGO FINE INVESTMENTS,INACTIVE,810 VINE,"BRYAN, TX 77802",32026551989,00001,04/01/1993,09/30/1994
MONTELONGO WINDOW TREATMENTS,INACTIVE,810 VINE ST,"BRYAN, TX 77802",32005975928,00003,07/12/2007,06/30/2008
MONTEREY HOUSE #35,INACTIVE,1816 S TEXAS AVE,"BRYAN, TX 77802",17414592950,00054,01/01/1983,07/31/1987
MONTEREY'S TEX MEX CAFE,INACTIVE,1816 S TEXAS AVE,"BRYAN, TX 77802",16215510419,00009,05/01/1994,10/31/1999
MONTEREY'S TEX MEX CAFE,INACTIVE,1816 TEXAS AVENUE,"BRYAN, TX 77802",17521809479,00016,08/01/1987,05/01/1994
MONTEREY'S TEX-MEX CAFE,INACTIVE,1816 S TEXAS AVE,"BRYAN, TX 77802",17521814644,00033,08/01/1990,12/31/2004
MONTGOMERY WARD & CO INC,INACTIVE,S E CORNER HWY 6 & VILLA MARIA RD,"BRYAN, TX 77802",13626593746,00005,10/01/1969,07/31/1999
MONTHLY PET THINGS,INACTIVE,21 GRAMERCY PARK DR,"BRYAN, TX 77802",32086993824,00001,11/04/2022,01/30/2023
MOO BEANS,INACTIVE,2006 E 29TH ST,"BRYAN, TX 77802",17428200632,00001,10/01/1997,12/31/1998
MOONLIGHT VENTURES,INACTIVE,3535 PLAINSMAN L173,"BRYAN, TX 77802",32005950079,00001,08/18/1987,06/30/1988
MOONLIGHTERS,INACTIVE,3006 CAMELOT DR,"BRYAN, TX 77802",32052258517,00001,10/21/2013,01/01/2015
MOONLIGHTING & COMPANY,INACTIVE,3000 BROADMOOR,"BRYAN, TX 77802",32031179453,00001,10/02/1991,12/31/1992
MOORE HOME CO,ACTIVE,1901 DEBBIE DR,"BRYAN, TX 77802",32083097710,00003,04/01/2025,
MOORE MUD,INACTIVE,3803 HOLLY DRIVE,"BRYAN, TX 77802",32025933733,00003,03/01/1986,07/31/1986
MORAY,INACTIVE,3507 PLAINSMAN LN,"BRYAN, TX 77802",32060420265,00001,05/16/2016,08/14/2018
MORCHAT CUSTOM WORKS,INACTIVE,706 INWOOD DR,"BRYAN, TX 77802",32055499696,00001,11/01/2014,12/25/2019
MOREMAN'S FURNITURE,INACTIVE,2412 E VILLA MARIA,"BRYAN, TX 77802",32009513188,00002,01/01/1992,12/31/1999
MORGAN FITZGERALD,ACTIVE,3800 S TEXAS AVE,"BRYAN, TX 77802",17422886576,00002,01/01/1999,
MORGAN FITZGERALD'S,INACTIVE,3801 S TEXAS AVE,"BRYAN, TX 77802",32023202214,00001,04/01/1993,12/31/1998
MORGAN FITZGERALD'S,INACTIVE,3801 S TEXAS AVENUE,"BRYAN, TX 77802",32023073565,00001,02/01/1993,03/31/1993
MORGAN FUEL & OIL INC,INACTIVE,3617 SUNNYBROOK,"BRYAN, TX 77802",30007412221,00002,10/01/1983,12/31/1984
MORGAN R SHAW,INACTIVE,4102 GREEN VALLEY DR,"BRYAN, TX 77802",32045788695,00001,11/27/2011,12/25/2012
MORGAN STANLEY & CO INCORPORATED,INACTIVE,3000 BRIARCREST DR STE 100,"BRYAN, TX 77802",11326559983,00014,04/01/2007,06/01/2011
MORGAN STANLEY DEAN WITTER,INACTIVE,3000 BRIARCREST DR STE 310,"BRYAN, TX 77802",19416713840,00084,09/01/1995,03/31/2007
MORGAN STANLEY SMITH BARNEY FINANCING LLC,ACTIVE,3000 BRIARCREST DR FL 1,"BRYAN, TX 77802",32039903516,00004,06/01/2009,
MORGAN STANLEY SMITH BARNEY LLC,ACTIVE,3000 BRIARCREST DR FL 1,"BRYAN, TX 77802",32039210268,00004,06/01/2009,
MORGAN'S LAWN SERVICE,INACTIVE,1105 SUL ROSS DR,"BRYAN, TX 77802",32001474306,00001,04/19/1999,07/01/2001
MORNING STAR GIFTS,INACTIVE,813 GORDON,"BRYAN, TX 77802",32022483252,00001,02/15/1994,02/16/1995
MORRISON SUPPLY COMPANY,INACTIVE,1242 E VILLA MARIA RD,"BRYAN, TX 77802",17525884957,00074,07/01/2007,03/31/2018
MOSAIC SUN MUSIC,INACTIVE,1600B LUZA ST,"BRYAN, TX 77802",32039801256,00001,02/13/2009,12/31/2012
MOSAIC SUN MUSIC,ACTIVE,1610 WOODLAND DR,"BRYAN, TX 77802",32039801256,00002,01/01/2013,
MOTHER HUBBARD'S CUPBOARDS,INACTIVE,2507 BROADMOOR DR,"BRYAN, TX 77802",32005074409,00008,08/06/1998,12/31/2003
"MOTO CINCH, LLC",ACTIVE,4714 WESTMINSTER DR,"BRYAN, TX 77802",32070166379,00001,05/01/2020,
MOVIE BIZ,INACTIVE,1673 BRIARCREST 104,"BRYAN, TX 77802",32014514023,00001,04/01/1987,05/01/1991
MR G'S AUTO TOY STORE,INACTIVE,2502 OAK CIR,"BRYAN, TX 77802",32006809050,00001,11/17/1994,12/31/1999
MR G'S LEATHER CRAFTS,INACTIVE,4513 CARTER CREEK UNIT 1,"BRYAN, TX 77802",32026077357,00001,08/24/1983,12/31/1986
MR GATTI'S #406,INACTIVE,1673 BRIARCREST DR,"BRYAN, TX 77802",16112746538,00005,06/03/1996,04/01/2004
MR SNO CONE,INACTIVE,2314 BRISTOL ST,"BRYAN, TX 77802",32030658333,00001,03/17/1994,06/30/1996
MR. HAMBURGER #2,INACTIVE,3706 S TEXAS AVE,"BRYAN, TX 77802",32033247423,00007,09/01/2023,07/31/2024
MR. HAMBURGER #2,INACTIVE,3706 S TEXAS AVE,"BRYAN, TX 77802",32033247423,00005,08/01/2018,01/31/2023
MR. SMOKE,ACTIVE,2700 WILDFLOWER DR STE A,"BRYAN, TX 77802",32067099948,00004,04/01/2023,
MRC CRESTVIEW,ACTIVE,2505 E VILLA MARIA RD,"BRYAN, TX 77802",30118398178,00001,05/01/2009,
MRC CRESTVIEW RETIREMENT,ACTIVE,2505 E VILLA MARIA RD,"BRYAN, TX 77802",32055427556,00009,01/01/2021,
MRS.,INACTIVE,5401 BLOOMSBURY WAY,"BRYAN, TX 77802",32060550897,00001,06/25/2016,12/31/2016
MRS. BAIRDS BAKERIES #1010,INACTIVE,2613 E 29TH ST,"BRYAN, TX 77802",17524912015,00086,09/24/2007,06/01/2023
MRS. P,INACTIVE,1814 WILDE OAK CIR APT 1,"BRYAN, TX 77802",32065351705,00001,11/10/2017,12/31/2017
MS CLEAN MACHINE,INACTIVE,3535 PLAINSMAN LN APT 113,"BRYAN, TX 77802",32032394481,00002,01/01/1997,01/01/1997
MS MALLIE & CO,INACTIVE,3020 E 29TH ST,"BRYAN, TX 77802",32007571196,00002,04/01/1987,07/14/2003
MS MALLIE & CO,INACTIVE,3129 E 29TH ST,"BRYAN, TX 77802",32007571196,00001,02/15/1986,03/31/1987
MS PHOTOGRAPHY,INACTIVE,3723 EAST 29TH STE 128,"BRYAN, TX 77802",32010378241,00005,10/01/1994,03/31/1995
MS. KITTY'S COLLECTIBLES,INACTIVE,3600 OAK CLIFF CIR,"BRYAN, TX 77802",32007690004,00002,01/01/2005,12/31/2011
MS. LAUI AL-HADRAMI,INACTIVE,1910 BRIAR OAKS DR,"BRYAN, TX 77802",32007290037,00001,02/01/2002,02/01/2002
MSM CONSTRUCTION CO,INACTIVE,1602 E 28TH ST,"BRYAN, TX 77802",32003352377,00001,05/04/2001,06/30/2001
"MSR AUDIO VIDEO, LLC",INACTIVE,3800 BRIGHTON DR,"BRYAN, TX 77802",32048185089,00001,09/01/2012,09/30/2016
MSS DESIGNS,INACTIVE,3606 HOLLY DR,"BRYAN, TX 77802",32006551975,00001,06/19/2002,04/10/2007
MTFNOW,INACTIVE,2513 TWISTED OAKS DR,"BRYAN, TX 77802",32008415922,00003,01/01/2020,
MTFNOW!,INACTIVE,2513 TWISTED OAKS DR,"BRYAN, TX 77802",32008415922,00002,01/01/2020,12/25/2021
MTI,INACTIVE,3810 PARK HAMPTON DR,"BRYAN, TX 77802",32011284893,00001,05/01/2003,03/31/2004
MUD PONIES POTTERY,INACTIVE,3913 SEMINOLE CT,"BRYAN, TX 77802",32038613207,00001,01/01/2009,12/31/2017
MUDCO INC,INACTIVE,HWY 21 CARABBA INDUSTRIAL PARK,"BRYAN, TX 77802",17417763426,00003,02/01/1980,05/31/1988
MUDD DAUBER DRILLING FLUIDS,INACTIVE,1206 BARAK LN,"BRYAN, TX 77802",32068141731,00001,08/27/2018,06/01/2023
MULBERRY PAPER GIFTS & MORE INC,INACTIVE,2908 BROADMOOR DR,"BRYAN, TX 77802",17428275063,00001,05/08/1997,12/31/1999
MULTI-LIST INC,INACTIVE,1901 GREENVILLE PLAZA,"BRYAN, TX 77802",18405811342,00008,02/01/1982,12/31/1983
MULTIMEDIA DESIGN CONSULTANTS,INACTIVE,4708 WARWICK LN,"BRYAN, TX 77802",32029697532,00001,05/12/1995,12/31/1996
MUNDAY'S CHILD,INACTIVE,2502 BRIARWOOD CIR,"BRYAN, TX 77802",30119145636,00002,01/01/1998,03/31/1998
MURALWORKS FROM R W REID & ASSOCIATES,INACTIVE,1606 OAKVIEW ST,"BRYAN, TX 77802",32020191642,00003,12/01/1994,12/31/1999
MURPHY ENTERPRISES,INACTIVE,914 STANFIELD CIR,"BRYAN, TX 77802",32009033864,00001,07/16/1996,12/25/2007
MURPHY MANOR,INACTIVE,918 PARK LN,"BRYAN, TX 77802",32008514757,00001,09/26/1995,12/31/2004
MURPHY USA #7740,ACTIVE,2208 BRIARCREST DR,"BRYAN, TX 77802",17107274924,00048,05/01/2000,
MURPHY USA #7740,ACTIVE,2208 BRIARCREST DR,"BRYAN, TX 77802",17108310099,00038,12/21/2006,
MUSE BEAUTY,INACTIVE,3100 WILDFLOWER DR,"BRYAN, TX 77802",32067793920,00002,09/15/2020,06/30/2025
MUSE BEAUTY,INACTIVE,3100 WILDFLOWER DR STE 304,"BRYAN, TX 77802",32075481856,00001,09/15/2020,12/31/2020
MUSHROOM WELLNESS LIFE,ACTIVE,102 S GORDON ST,"BRYAN, TX 77802",32095958032,00001,08/01/2024,
MUSIC-N-MOTION,INACTIVE,4020 STILLMEADOW DR,"BRYAN, TX 77802",17426799288,00001,09/02/1993,01/01/1996
MUSICIANS WORLD,INACTIVE,3601 E 29TH ST #11,"BRYAN, TX 77802",32005156552,00003,03/09/1984,04/30/1984
MUSICLAND,INACTIVE,MANOR EAST MALL,"BRYAN, TX 77802",11117357076,00007,02/01/1976,04/30/1978
MUSICLAND,INACTIVE,MANOR EAST MALL,"BRYAN, TX 77802",14107846306,00012,07/01/1972,02/01/1976
MUSICLAND,INACTIVE,MANOR EAST MALL,"BRYAN, TX 77802",14113077763,00006,05/01/1978,12/31/1982
MUST BE HEAVEN,ACTIVE,1136 E VILLA MARIA RD,"BRYAN, TX 77802",10206171695,00002,04/17/2003,
MUST BE HEAVEN,INACTIVE,1136 E VILLA MARIA RD,"BRYAN, TX 77802",32030315090,00007,10/30/1998,08/01/2000
MUST BE HEAVEN,INACTIVE,2611 E 29TH ST,"BRYAN, TX 77802",32030315090,00006,12/01/1996,02/28/1998
MUST BE HEAVEN,INACTIVE,1136 E VILLA MARIA RD,"BRYAN, TX 77802",32007561320,00001,01/03/2000,04/12/2003
MUTUAL MEDICAL,INACTIVE,1705 E 29TH ST,"BRYAN, TX 77802",17425831827,00001,10/15/1990,02/28/2001
MUZNY'S UPHOLSTERY,INACTIVE,906 ENFIELD ST,"BRYAN, TX 77802",32009164479,00002,01/01/1989,12/31/2008
MUZNY'S UPHOLSTERY,INACTIVE,703 GARDEN ACRES,"BRYAN, TX 77802",32009164479,00001,07/06/1973,12/31/1988
MV HAIR DESIGN,ACTIVE,3100 WILDFLOWER DR STE 304,"BRYAN, TX 77802",32098410437,00001,01/22/2025,
"MW WELLNESS III, LLC",ACTIVE,3851 CORPORATE CENTER DR STE 117,"BRYAN, TX 77802",32063318847,00002,05/26/2021,
MWDTUTORING,INACTIVE,1702 S TEXAS AVE,"BRYAN, TX 77802",32025201164,00001,09/01/1993,12/31/1994
MY BACKYARD FAMILY FUN CENTER,INACTIVE,1673 BRIARCREST DR STE A108,"BRYAN, TX 77802",32017278709,00001,03/08/2005,09/30/2005
MY BCS HOME,INACTIVE,2510 MEMORIAL DR,"BRYAN, TX 77802",32059483142,00001,06/01/2016,08/01/2018
MY FAVORITE THINGS,INACTIVE,901 RUSKIN DR,"BRYAN, TX 77802",32028160557,00001,02/26/1992,12/31/1992
MY FRIENDS CLOSET CLOTHING CO.,ACTIVE,2430 PECAN RIDGE DR # A,"BRYAN, TX 77802",32099088703,00001,04/01/2025,
MY FUNKY FLOP SHOP,INACTIVE,3918 BRIGHTON DR,"BRYAN, TX 77802",32042633290,00001,10/01/2010,03/31/2011
MY GYPSY MARKET,INACTIVE,4113 KENWOOD DR,"BRYAN, TX 77802",32036511486,00003,05/18/2021,09/02/2024
MY PIG FLEW LLC,INACTIVE,2906 BROADMOOR DR,"BRYAN, TX 77802",32047889178,00001,09/01/2012,12/31/2013
MY WORSHIP STORE LLC,INACTIVE,1716 BRIARCREST DR STE 300,"BRYAN, TX 77802",32087253137,00001,12/01/2022,12/01/2023
"MYLIBBY, LLC",INACTIVE,2303 BRIAR OAKS DR,"BRYAN, TX 77802",32037700807,00001,11/01/2008,12/31/2009
MYRA'S IN BROOKWOOD COTTAGE,INACTIVE,3601 E 29TH ST SUITE #2,"BRYAN, TX 77802",32029371450,00005,10/01/1987,06/30/1988
MYRA'S IN THE EMPORIUM,INACTIVE,MANOR EAST MALL 703 VILLA MARIA,"BRYAN, TX 77802",32029371450,00004,10/01/1986,06/30/1987
MYSTIC CREATIONS,ACTIVE,3907 TANGLEWOOD DR,"BRYAN, TX 77802",32100675290,00001,06/30/2025,
MYSTORY,INACTIVE,2906 JENNA CT,"BRYAN, TX 77802",32019165359,00001,04/01/2006,07/01/2007
N & N ENTERPRISE,INACTIVE,3209 WILDLIFE CIRCLE,"BRYAN, TX 77802",32022218757,00001,08/11/1986,10/31/1987
NA,ACTIVE,2501 OAK CIR,"BRYAN, TX 77802",32065024955,00002,05/05/2022,
NAC,INACTIVE,2605 ALLEN RDG,"BRYAN, TX 77802",32010977349,00002,03/13/2003,09/30/2004
NAFI EXPRESS,INACTIVE,3200 FM 158,"BRYAN, TX 77802",32012360312,00001,09/18/2003,12/31/2003
NAILS FOR LESS,INACTIVE,1315 S COLLEGE AVE,"BRYAN, TX 77802",32024356670,00001,08/11/1992,08/11/1992
NAIMA WATSON,INACTIVE,3535 PLAINSMAN LN APT A4,"BRYAN, TX 77802",32011537829,00002,10/10/2006,11/01/2006
NAME THE TAG.COM,INACTIVE,2804 MEADOW BRIAR,"BRYAN, TX 77802",32015895546,00001,10/01/2004,12/31/2004
NAME THE TAG.COM,INACTIVE,2804 MEADOW BRIAR,"BRYAN, TX 77802",32016527502,00001,01/01/2005,12/31/2006
NANA'S COOKIE STORE,INACTIVE,1719 LUZA ST,"BRYAN, TX 77802",32041716922,00001,05/01/2010,12/31/2010
NANASCHERISHEDCREATIONS,ACTIVE,1525 E 29TH ST APT 305,"BRYAN, TX 77802",32096115483,00001,09/01/2024,
NANCY BOWE-LANDSCAPER,INACTIVE,902 EDGEWOOD DR,"BRYAN, TX 77802",32011420471,00001,06/01/2003,01/31/2004
NANCY BRYAN INTERIORS,INACTIVE,2600 RUSTLING OAKS DR,"BRYAN, TX 77802",30113718545,00002,08/10/1992,12/31/1995
NANCY BRYAN INTERIORS,INACTIVE,1701 WOODLAND DR,"BRYAN, TX 77802",30113718545,00003,01/01/1996,06/30/1997
NANCY VILKMAN LANDSCAPE ARCHITCET,INACTIVE,307 MAY ST,"BRYAN, TX 77802",32022229259,00001,06/16/1993,01/11/1995
NANCY WHITTINGTON,INACTIVE,1912 VINEWOOD,"BRYAN, TX 77802",32026755416,00001,02/18/1987,06/30/1987
NANOTECH COMPUTING,INACTIVE,3902 E 29TH ST APT A-17,"BRYAN, TX 77802",32027545022,00001,12/02/1996,03/31/1999
NARASHA LLC,ACTIVE,4116 WOODCREST DR,"BRYAN, TX 77802",32060015560,00001,06/16/2016,
NASA WIRELESS,INACTIVE,804 E VILLA MARIA RD,"BRYAN, TX 77802",32053292036,00002,03/12/2014,12/31/2015
NASCENT CORPORATION,INACTIVE,1824 GETTYSBURG LANE,"BRYAN, TX 77802",30010105192,00001,12/01/1986,12/01/1987
NASH'S FOOD STORE,INACTIVE,2901 VILLA MARIA RD,"BRYAN, TX 77802",17421887542,00010,11/15/1983,07/20/1986
NASH'S FOOD STORE,INACTIVE,1801 W VILLA MARIA,"BRYAN, TX 77802",17421887542,00009,11/01/1983,07/01/1986
NASH'S FOOD STORE,INACTIVE,3118 BRIARCREST DR,"BRYAN, TX 77802",17421887542,00004,05/01/1982,07/20/1986
NATALIE LUEDECKE,ACTIVE,4400 KINGSDALE DR,"BRYAN, TX 77802",32082719470,00001,03/01/2022,
NATHAN & NICK'S COLLECTABLES LLC,INACTIVE,3780 COPPERFIELD DR APT 437,"BRYAN, TX 77802",32074606784,00002,08/20/2020,03/31/2022
NATIONAL HAIR CARE CENTER #6328,INACTIVE,2200 BRIARCREST DR,"BRYAN, TX 77802",14107499346,00137,06/01/1996,03/31/2002
NATIONAL HAIR CARE CENTERS INC,INACTIVE,2200 BRIARCREST DR,"BRYAN, TX 77802",16215623188,00018,05/16/1994,05/31/1996
NATIONAL SUPPLY CO OF ARMCO STEEL CORP,INACTIVE,HIGHWAY 2818,"BRYAN, TX 77802",13102005009,00061,12/01/1977,06/30/1984
NATIONAL WILD TURKEY FEDERATION,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00005,08/07/2008,08/08/2008
NATIONAL WILD TURKEY FEDERATION,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00005,08/02/2007,08/02/2007
NATIONAL WILD TURKEY FEDERATION,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00003,08/01/2002,08/01/2002
NATIONAL WILD TURKEY FEDERATION,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00003,08/07/2003,08/07/2003
NATIONAL WILD TURKEY FEDERATION,INACTIVE,3232 BRIARCREST DR,"BRYAN, TX 77802",32000955107,00002,08/02/2001,08/02/2001
NATIONAL-OILWELL,INACTIVE,1538 MARINO RD,"BRYAN, TX 77802",17602117198,00057,08/01/1990,01/01/1993
NATURAL ADORNMENTS,INACTIVE,2509 TWISTED OAKS DR,"BRYAN, TX 77802",32021551380,00001,10/27/2006,12/31/2014
NATURAL ES-SENSE,INACTIVE,4001 E 29TH ST STE 108,"BRYAN, TX 77802",32008040878,00002,01/01/2000,12/31/2001
NATURAL STONE FURNITURE & MORE,INACTIVE,4714 WILLIAMSBURG DR,"BRYAN, TX 77802",32041288138,00001,03/15/2010,01/31/2011
NATURALLY KEPT,INACTIVE,1613 ENLOE CT,"BRYAN, TX 77802",32057763552,00006,12/14/2020,06/24/2021
NATURE THINGS,INACTIVE,2100 E WILLIAM J BRYAN PKWY,"BRYAN, TX 77802",14120308417,00001,04/01/2002,03/14/2009
NATURE'S EXPRESSIONS WILDLIFE STUDIO,INACTIVE,4743 TIFFANY PARK CIR,"BRYAN, TX 77802",32004400597,00001,03/05/2002,12/31/2005
NATURE'S THERAPIES,INACTIVE,3506 A CURTIS,"BRYAN, TX 77802",32021613222,00001,03/03/1992,03/04/1992
NAUTILUS OF BRYAN COLLEGE STATION INC,INACTIVE,3601 E 29TH SUITE 11,"BRYAN, TX 77802",17419502111,00001,01/01/1978,12/31/1982
NAVARRO IMPORTS,INACTIVE,3604 WINDRIDGE DR,"BRYAN, TX 77802",32007940862,00001,07/14/1993,12/31/1993
NAVIGO,INACTIVE,715 BROADMOOR DR,"BRYAN, TX 77802",30116412328,00001,08/11/1995,12/31/1997
NCR CORPORATION,INACTIVE,3708 E 29TH ST,"BRYAN, TX 77802",13103879204,00037,01/01/1975,09/30/1990
NCREASE COMMUNICATIONS INC,INACTIVE,724 E VILLA MARIA RD # 1,"BRYAN, TX 77802",32001818064,00008,04/25/2007,04/01/2008
NEARLY NEW FASHIONS,INACTIVE,3801 S TEXAS AVE,"BRYAN, TX 77802",32006992633,00005,11/12/2012,09/30/2016
NEARLY NEW FASHIONS,INACTIVE,3801 S TEXAS AVE,"BRYAN, TX 77802",32006992633,00003,09/15/2003,09/30/2006
NEARLY NEW RESALE SHOP,INACTIVE,3811 E 29TH ST,"BRYAN, TX 77802",32004664366,00001,03/01/1995,09/30/1995
NEARLY NEW RESALE SHOPPE,INACTIVE,3811 E 29TH TOWN & COUNTRY CTR,"BRYAN, TX 77802",30002971270,00003,04/01/1986,02/28/1995
NEARLY NEW RESALE SHOPPE,INACTIVE,408 OAK STREET,"BRYAN, TX 77802",30002971270,00002,07/01/1984,03/31/1986
NEDDY CORP LLC,INACTIVE,3201 BOONVILLE RD,"BRYAN, TX 77802",32061998780,00010,12/01/2016,11/30/2018
NEELD & NEELD INC,INACTIVE,2608 MELBA CIRCLE,"BRYAN, TX 77802",17423844145,00001,02/15/1986,09/30/1987
NEELD & NEELD INC,INACTIVE,2608 MELBA CIRCLE,"BRYAN, TX 77802",17423844145,00003,01/01/1989,12/31/1989
NEELD & NEELD INC,INACTIVE,3204 CRANE STREET,"BRYAN, TX 77802",17423844145,00002,10/01/1987,12/31/1988
NEHA AND SONS INC,ACTIVE,1517 S TEXAS AVE,"BRYAN, TX 77802",32090238950,00001,07/01/2023,
NEIGHBORHOOD PARLOR,ACTIVE,1722 BROADMOOR DR STE 102,"BRYAN, TX 77802",32083434483,00001,05/01/2022,
NEIL HENTHORNE,INACTIVE,3132 EAST 29TH APT# 126,"BRYAN, TX 77802",32027081374,00001,03/31/1993,12/31/1993
NELDA F WILLIAMS,INACTIVE,2319 DE LEE ST,"BRYAN, TX 77802",32018126188,00003,09/01/2013,12/31/2013
NELL'S CERAMICS,INACTIVE,1407 SKRIVANEK,"BRYAN, TX 77802",32028565540,00001,07/24/1985,12/31/1987
NELLY'S TAQUERIA,ACTIVE,891 N EARL RUDDER FWY,"BRYAN, TX 77802",32078318758,00003,01/01/2024,
NEO-CLASSICS INC,INACTIVE,1606 E BYPASS STE B,"BRYAN, TX 77802",17518396480,00003,07/01/1987,12/31/1988
NET LOGIX,INACTIVE,1408 E 28TH ST,"BRYAN, TX 77802",32018323751,00002,10/01/2007,12/25/2011
NET SELF COMMUNICATIONS,INACTIVE,4741 BROMPTON LN,"BRYAN, TX 77802",32008192844,00002,03/01/1999,12/25/2003
NET SENTEX,INACTIVE,3132 E 29TH ST APT 33,"BRYAN, TX 77802",32007702213,00001,03/08/2001,12/25/2004
NETTA JACKSON SIMEK,INACTIVE,4720 HUNINGTON DR,"BRYAN, TX 77802",32022847316,00001,06/18/1997,07/15/1999
NEW BANNER PROFESSIONAL CLEANING,INACTIVE,1314 CARVER,"BRYAN, TX 77802",32021591139,00001,07/29/1993,01/01/1994
NEW BARNHILLS RESTURANT,INACTIVE,1701 S TEXAS AVE,"BRYAN, TX 77802",32042594229,00001,11/01/2010,11/20/2011
NEW CHINA WOK EXPRESS,INACTIVE,612 E VILLA MARIA RD,"BRYAN, TX 77802",32072824249,00001,01/01/2020,03/21/2023
NEW CHINA WOK EXPRESS,INACTIVE,612 E VILLA MARIA RD,"BRYAN, TX 77802",32023745113,00001,01/01/2007,07/11/2011
NEW HAIR FOR BEAUTIFUL PEOPLE,INACTIVE,4403 S TEXAS AVE,"BRYAN, TX 77802",32029132035,00001,05/14/1996,05/17/1997
NEW IMAGES,INACTIVE,3701 PARKWAY TERRACE,"BRYAN, TX 77802",32032113881,00001,03/11/1993,06/30/1994
NEW INTERFACES,INACTIVE,2708 APPLECREEK CIR,"BRYAN, TX 77802",32032013131,00001,04/01/1992,12/31/1992
NEW OAKS FOOD MART,INACTIVE,3900 E 29TH ST,"BRYAN, TX 77802",32048054178,00006,03/04/2019,09/23/2019
"NEW RUE21, LLC",INACTIVE,3123 WILDFLOWER DR STE A-1,"BRYAN, TX 77802",32065915103,00022,01/01/2018,05/31/2024
NEW THOUGHT CENTRAL,INACTIVE,725 E VILLA MARIA RD STE 503,"BRYAN, TX 77802",32008724638,00002,10/01/1999,12/31/2006
NEW VENTURES,INACTIVE,3507 OAK HILL DR,"BRYAN, TX 77802",32005950079,00003,04/30/1996,12/25/2010
NEWBET'S CHOICE,INACTIVE,905 WESTVIEW ST,"BRYAN, TX 77802",32010474859,00001,03/17/1999,12/31/2002
NEWMAN PRINTING COMPANY INC,INACTIVE,1300 E 29TH ST,"BRYAN, TX 77802",17416093064,00003,06/01/1993,01/30/2025
NEWS OFFICE SUPPLY,INACTIVE,2015 TEXAS AVENUE,"BRYAN, TX 77802",17415908759,00007,12/01/1986,08/31/1987
NEWS OFFICE SUPPLY,INACTIVE,2015 TEXAS AVE,"BRYAN, TX 77802",17414850929,00003,07/01/1984,11/30/1986
NICHOLACE DESIGNS,INACTIVE,4340 CATER CREEK PKWY,"BRYAN, TX 77802",32027735078,00001,07/01/1993,12/31/1994
